date,actual_AQI,predicted_AQI,error,absolute_error,squared_error,actual_category,predicted_category,category_correct,horizon,model
2025-11-29,113.0,142.24794855510663,29.247948555106632,29.247948555106632,855.4424946821641,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-30,103.0,134.0205311517182,31.02053115171819,31.02053115171819,962.2733529347186,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-01,110.0,100.75670191231079,-9.243298087689212,9.243298087689212,85.43855953787904,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-02,113.0,111.41921969815684,-1.5807803018431628,1.5807803018431628,2.498866362695361,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-03,83.0,96.29579524678888,13.295795246788884,13.295795246788884,176.7781712445339,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-04,91.0,102.19192023648806,11.191920236488059,11.191920236488059,125.25907857991093,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-05,79.0,91.78171829190497,12.781718291904966,12.781718291904966,163.372322493618,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-06,125.0,97.2846380339445,-27.715361966055497,27.715361966055497,768.1412889094756,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-07,125.0,119.62497310995111,-5.375026890048886,5.375026890048886,28.8909140687486,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-08,89.0,104.5179718791529,15.517971879152896,15.517971879152896,240.80745124218004,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-09,95.0,103.81284475814218,8.812844758142177,8.812844758142177,77.66623273111404,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-10,89.0,90.39111144132866,1.3911114413286612,1.3911114413286612,1.935191042195505,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-11,86.0,86.87961800905926,0.8796180090592571,0.8796180090592571,0.7737278418613713,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-12,83.0,102.14895954145057,19.148959541450566,19.148959541450566,366.68265152011065,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-13,100.0,106.31359509499413,6.3135950949941275,6.3135950949941275,39.86148302353391,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-14,153.0,118.82170098787353,-34.17829901212647,34.17829901212647,1168.1561233623254,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-15,151.0,142.08820660420423,-8.911793395795769,8.911793395795769,79.42006152934908,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-16,145.0,143.17453781799298,-1.8254621820070156,1.8254621820070156,3.3323121779378146,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-17,137.0,149.82906026638898,12.829060266388979,12.829060266388979,164.58478731864045,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-18,135.0,132.9247958221579,-2.075204177842096,2.075204177842096,4.30647237973329,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-19,154.0,137.27947320416362,-16.720526795836378,16.720526795836378,279.5760163302823,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-20,153.0,149.58090275510025,-3.4190972448997456,3.4190972448997456,11.69022597008103,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-21,97.0,119.97086879420053,22.970868794200527,22.970868794200527,527.6608131603756,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-22,154.0,119.12283268281573,-34.87716731718427,34.87716731718427,1216.4168000708669,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-12-23,144.0,139.65458536274173,-4.345414637258273,4.345414637258273,18.882628369698445,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-24,129.0,119.31618642572077,-9.683813574279228,9.683813574279228,93.77624534139463,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-25,121.0,118.02921293172477,-2.9707870682752286,2.9707870682752286,8.825575805031328,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-26,134.0,114.0862087733573,-19.9137912266427,19.9137912266427,396.5590810183118,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-27,135.0,134.1879205236968,-0.8120794763032109,0.8120794763032109,0.6594730758328973,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-28,138.0,134.54720722954627,-3.4527927704537262,3.4527927704537262,11.921777915697518,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-29,132.0,146.2910536885555,14.291053688555508,14.291053688555508,204.23421552917597,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-30,127.0,128.94959791986577,1.9495979198657665,1.9495979198657665,3.8009320491449237,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-12-31,134.0,88.949916810808,-45.050083189191994,45.050083189191994,2029.5099953531192,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+1,SVR + StandardScaler + Recency
2026-01-01,153.0,118.93714619542324,-34.06285380457676,34.06285380457676,1160.2780093119695,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2026-01-02,151.0,137.39403532770646,-13.605964672293538,13.605964672293538,185.1222746636998,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-05-01,75.0,69.45751176609193,-5.542488233908074,5.542488233908074,30.71917582300944,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-02,68.0,69.88233368006945,1.8823336800694506,1.8823336800694506,3.5431800831238007,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-03,81.0,71.83714504825481,-9.162854951745189,9.162854951745189,83.95791086672132,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-04,140.0,75.32276954742287,-64.67723045257713,64.67723045257713,4183.144139015771,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-05-05,108.0,82.93437027687173,-25.065629723128268,25.065629723128268,628.2857934169713,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-05-06,78.0,95.49960350419552,17.49960350419552,17.49960350419552,306.2361228040521,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-07,86.0,93.74494692049136,7.744946920491358,7.744946920491358,59.98420280122858,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-08,89.0,76.08472381188753,-12.915276188112472,12.915276188112472,166.80435901522503,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-09,96.0,89.68661853824585,-6.3133814617541475,6.3133814617541475,39.858785481620934,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-10,107.0,87.45407594244429,-19.54592405755571,19.54592405755571,382.043147263735,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-05-11,91.0,90.04207389137049,-0.9579261086295077,0.9579261086295077,0.9176224295940714,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-12,75.0,88.65156767184205,13.651567671842045,13.651567671842045,186.36529989888282,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-13,83.0,75.69431555549987,-7.30568444450013,7.30568444450013,53.37302520261118,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-14,74.0,75.21723407979428,1.2172340797942809,1.2172340797942809,1.4816588050126298,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-15,70.0,75.84297221635387,5.842972216353871,5.842972216353871,34.14032432108327,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-16,68.0,74.1235871935853,6.123587193585294,6.123587193585294,37.49832011744182,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-17,68.0,72.37319227127837,4.37319227127837,4.37319227127837,19.124810641568867,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-18,76.0,70.90432706535837,-5.095672934641627,5.095672934641627,25.96588265683921,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-19,84.0,70.19440019766543,-13.80559980233457,13.80559980233457,190.5945859022203,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-20,85.0,79.23718541158394,-5.762814588416063,5.762814588416063,33.210031980461,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-21,76.0,91.05763947422858,15.05763947422858,15.05763947422858,226.73250653584674,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-22,73.0,82.6899845553493,9.689984555349298,9.689984555349298,93.89580068290793,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-23,85.0,72.82208877806649,-12.177911221933513,12.177911221933513,148.3015217292942,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-24,87.0,76.05811424321041,-10.941885756789588,10.941885756789588,119.72486391463487,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-25,87.0,80.38140024349917,-6.618599756500828,6.618599756500828,43.805862736752815,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-26,83.0,79.67327028325715,-3.3267297167428467,3.3267297167428467,11.06713060825994,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-05-27,116.0,74.80282612662319,-41.19717387337681,41.19717387337681,1697.207135153241,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-05-28,112.0,81.51096531750846,-30.489034682491535,30.489034682491535,929.5812358701718,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-05-29,107.0,100.07102045967967,-6.928979540320327,6.928979540320327,48.010757470177694,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+2,SVR + RobustScaler
2025-05-30,102.0,106.69788111121997,4.697881111219971,4.697881111219971,22.070086935157388,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+2,SVR + RobustScaler
2025-05-31,119.0,102.570839672475,-16.429160327524997,16.429160327524997,269.9173090675213,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+2,SVR + RobustScaler
2025-06-01,122.0,101.04409901046685,-20.95590098953315,20.95590098953315,439.1497862831164,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+2,SVR + RobustScaler
2025-06-02,95.0,100.74811922005796,5.7481192200579585,5.7481192200579585,33.040874567999715,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+2,SVR + RobustScaler
2025-06-03,88.0,91.24041522190149,3.240415221901486,3.240415221901486,10.500290810330858,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-04,82.0,85.81582909691627,3.815829096916275,3.815829096916275,14.560551696872874,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-05,81.0,84.39605546451045,3.3960554645104537,3.3960554645104537,11.533192718031314,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-06,79.0,81.72324499530058,2.7232449953005755,2.7232449953005755,7.416063304429631,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-07,78.0,81.21810439581674,3.218104395816738,3.218104395816738,10.356195902375012,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-08,76.0,78.64085947515173,2.6408594751517285,2.6408594751517285,6.974138767498663,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-09,74.0,74.74953325585355,0.7495332558535495,0.7495332558535495,0.5618001016304225,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-10,74.0,73.29120990788502,-0.708790092114981,0.708790092114981,0.5023833946803633,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-11,70.0,73.52729471660538,3.5272947166053825,3.5272947166053825,12.441808017792246,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-12,91.0,70.19469178828714,-20.805308211712855,20.805308211712855,432.8608497843664,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-13,98.0,75.80021746404745,-22.19978253595255,22.19978253595255,492.8303446435839,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-14,125.0,91.26949649150242,-33.73050350849758,33.73050350849758,1137.7468669367674,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-06-15,113.0,97.82067038144501,-15.179329618554988,15.179329618554988,230.4120476687407,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-06-16,95.0,95.56470846599196,0.5647084659919557,0.5647084659919557,0.31889565156298777,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-17,75.0,89.20746979821698,14.207469798216977,14.207469798216977,201.85219806724754,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-18,73.0,82.27392929076228,9.273929290762283,9.273929290762283,86.00576449005861,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-19,74.0,83.36805514079433,9.368055140794326,9.368055140794326,87.760457120963,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-20,76.0,76.2812019978634,0.2812019978634055,0.2812019978634055,0.07907456360237071,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-21,83.0,72.54387503583334,-10.456124964166662,10.456124964166662,109.33054926626927,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-22,93.0,76.38994067576996,-16.610059324230036,16.610059324230036,275.89407075444115,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-23,94.0,78.98183271036368,-15.018167289636324,15.018167289636324,225.54534873950246,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-24,94.0,85.9680730458506,-8.031926954149398,8.031926954149398,64.51185059679163,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-25,98.0,86.95965795962293,-11.04034204037707,11.04034204037707,121.88915236851732,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-26,98.0,87.71711948006416,-10.282880519935844,10.282880519935844,105.73763178727606,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-27,77.0,88.11953604965197,11.11953604965197,11.11953604965197,123.64408195950973,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-28,79.0,85.65993100661092,6.659931006610918,6.659931006610918,44.35468101281752,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-29,79.0,80.43210722038742,1.4321072203874223,1.4321072203874223,2.050931090685789,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-06-30,77.0,85.49371430437833,8.49371430437833,8.49371430437833,72.14318268440105,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-01,85.0,79.70348300339522,-5.29651699660478,5.29651699660478,28.053092295323314,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-02,88.0,80.60874882572064,-7.391251174279361,7.391251174279361,54.630593921286035,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-03,96.0,85.32617385568764,-10.673826144312358,10.673826144312358,113.93056455900602,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-04,96.0,85.81734643308987,-10.182653566910133,10.182653566910133,103.68643366370766,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-05,97.0,92.51736245527445,-4.482637544725549,4.482637544725549,20.094039357383096,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-06,98.0,90.5592765354302,-7.4407234645698,7.4407234645698,55.364365676199604,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-07,99.0,92.5824578545551,-6.417542145444898,6.417542145444898,41.184847188561506,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-08,95.0,93.00755351792569,-1.992446482074314,1.992446482074314,3.9698429839303095,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-09,94.0,91.34908417820546,-2.650915821794541,2.650915821794541,7.0273546942406275,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-10,86.0,94.62790157638534,8.62790157638534,8.62790157638534,74.44068561179265,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-11,81.0,89.78938056302513,8.789380563025134,8.789380563025134,77.25321068168401,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-12,81.0,88.68604836438902,7.686048364389023,7.686048364389023,59.07533945972718,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-13,88.0,89.09319735657023,1.0931973565702293,1.0931973565702293,1.195080460412137,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-14,91.0,88.10430708143475,-2.8956929185652456,2.8956929185652456,8.38503747862891,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-15,89.0,86.63980563780311,-2.360194362196893,2.360194362196893,5.570517427345997,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-16,86.0,82.55372154905153,-3.446278450948469,3.446278450948469,11.87683516147178,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-17,82.0,83.1268554163301,1.1268554163301019,1.1268554163301019,1.2698031293124872,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-18,81.0,84.26016192995493,3.2601619299549327,3.2601619299549327,10.628655809527471,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-19,86.0,84.37733672871084,-1.6226632712891558,1.6226632712891558,2.6330360919908244,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-20,89.0,85.0030603330957,-3.9969396669042965,3.9969396669042965,15.97552670087303,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-21,85.0,82.72417335642044,-2.2758266435795633,2.2758266435795633,5.1793869116266205,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-22,82.0,82.8102756409468,0.8102756409467986,0.8102756409467986,0.6565466143117453,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-23,83.0,81.69752864507464,-1.302471354925359,1.302471354925359,1.6964316304011007,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-24,82.0,85.71945265694286,3.719452656942863,3.719452656942863,13.834328067239325,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-25,86.0,84.75198506798903,-1.2480149320109746,1.2480149320109746,1.5575412705223575,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-26,82.0,86.67435112226434,4.674351122264341,4.674351122264341,21.8495584142139,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-27,75.0,86.15916586369931,11.159165863699315,11.159165863699315,124.52698277355206,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-28,79.0,83.00376175999551,4.003761759995513,4.003761759995513,16.030108230802366,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-29,84.0,77.40584517627697,-6.594154823723031,6.594154823723031,43.482877839229715,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-30,84.0,79.63099285784915,-4.369007142150849,4.369007142150849,19.08822340816513,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-07-31,77.0,82.20135786516391,5.201357865163914,5.201357865163914,27.054123641502507,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-01,74.0,78.17268805377782,4.172688053777819,4.172688053777819,17.41132559414012,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-02,72.0,78.13973984469021,6.139739844690212,6.139739844690212,37.69640536047658,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-03,69.0,79.57509276005544,10.57509276005544,10.57509276005544,111.832586883777,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-04,72.0,74.52413798091352,2.5241379809135225,2.5241379809135225,6.371272546690194,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-05,74.0,73.46250644859107,-0.5374935514089287,0.5374935514089287,0.2888993178061827,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-06,74.0,74.0812902113357,0.08129021133569836,0.08129021133569836,0.006608098459002502,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-07,68.0,74.70138176773868,6.701381767738681,6.701381767738681,44.90851759698041,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-08,69.0,73.42062632004651,4.420626320046509,4.420626320046509,19.54193706148794,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-09,71.0,72.93577145971298,1.9357714597129814,1.9357714597129814,3.7472111442393268,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-10,70.0,74.5183926737937,4.518392673793699,4.518392673793699,20.41587235459257,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-11,75.0,72.85940808974536,-2.140591910254642,2.140591910254642,4.582133726247617,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-12,75.0,71.53211227750006,-3.4678877224999383,3.4678877224999383,12.026245255865808,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-13,84.0,74.26675342374365,-9.733246576256349,9.733246576256349,94.73608891420594,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-14,86.0,77.09851022561722,-8.901489774382782,8.901489774382782,79.23652020344123,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-15,86.0,84.90277862494676,-1.0972213750532376,1.0972213750532376,1.2038947458737175,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-16,116.0,87.83072670818083,-28.169273291819167,28.169273291819167,793.5079577891967,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-08-17,86.0,86.46198239475538,0.46198239475538116,0.46198239475538116,0.21342773306391682,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-18,115.0,89.28729658206302,-25.71270341793698,25.71270341793698,661.143117058788,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
2025-08-19,93.0,88.50807139243963,-4.491928607560368,4.491928607560368,20.177422615419225,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-20,86.0,94.14923576099211,8.149235760992113,8.149235760992113,66.4100434882327,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-21,81.0,91.43028914211062,10.430289142110624,10.430289142110624,108.79093158803077,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-22,81.0,91.90014594763619,10.90014594763619,10.90014594763619,118.81318167976966,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-23,75.0,92.25774033096158,17.25774033096158,17.25774033096158,297.82960133089796,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-24,83.0,87.55944885544125,4.5594488554412465,4.5594488554412465,20.788573865384492,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-25,86.0,80.57811722034381,-5.421882779656187,5.421882779656187,29.396812876332298,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-26,88.0,82.77317668808294,-5.226823311917059,5.226823311917059,27.31968193399961,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-27,95.0,81.80734320941296,-13.192656790587037,13.192656790587037,174.04619319422227,Moderate,Moderate,True,AQI_t+2,SVR + RobustScaler
2025-08-28,111.0,84.63912037916299,-26.36087962083701,26.36087962083701,694.8959743842601,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+2,SVR + RobustScaler
